userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
248,30793,4,2,2,2.5,2.5,3,2,3.166666667,3.5,3.25,2.75,2.083333333,2,2.25,2,4.75,4.75,5,4.5,4.5,5,3.75,4.75,0.139656984,0.417161961,3.235989094,0.763139158,0.056654344,0.031175856,0.031427749,0.966064398,1834182.296,1605191.846,0.026253552,0.962190017,1457.80763,0.547417474,4990.16664,0.707786106,6.03657E+11,1.38203E+16,0.436466494,0.915937146,0.462076635,15.08157248,10.25067454,5.010122209,7.665152648,1.531454865,-0.715865274,3.442621602,3.018160947
254,30793,1,1,1,3.583333333,2.75,4.25,3.75,3.5,3.5,4,3,2.916666667,2.5,2.25,4,2.5,2.25,3.5,1.75,4.75,4.75,5,4.5,0.139656984,0.417161961,3.235989094,0.763139158,0.056654344,0.031175856,0.031427749,0.966064398,1834182.296,1605191.846,0.026253552,0.962190017,1457.80763,0.547417474,4990.16664,0.707786106,6.03657E+11,1.38203E+16,0.436466494,0.915937146,0.462076635,15.08157248,10.25067454,5.010122209,7.665152648,1.531454865,-0.715865274,3.442621602,3.018160947
279,30793,4,4,3,3.416666667,3.5,3.5,3.25,3.166666667,3.5,3.25,2.75,3.333333333,3.5,3,3.5,3.333333333,3.25,3.25,3.5,4.666666667,4,5,5,0.139656984,0.417161961,3.235989094,0.763139158,0.056654344,0.031175856,0.031427749,0.966064398,1834182.296,1605191.846,0.026253552,0.962190017,1457.80763,0.547417474,4990.16664,0.707786106,6.03657E+11,1.38203E+16,0.436466494,0.915937146,0.462076635,15.08157248,10.25067454,5.010122209,7.665152648,1.531454865,-0.715865274,3.442621602,3.018160947
287,30793,3,2,2,1.916666667,1.5,1.75,2.5,4.25,5,5,2.75,4.166666667,4.5,3.75,4.25,3.333333333,3.5,3,3.5,3.916666667,4.5,3.5,3.75,0.139656984,0.417161961,3.235989094,0.763139158,0.056654344,0.031175856,0.031427749,0.966064398,1834182.296,1605191.846,0.026253552,0.962190017,1457.80763,0.547417474,4990.16664,0.707786106,6.03657E+11,1.38203E+16,0.436466494,0.915937146,0.462076635,15.08157248,10.25067454,5.010122209,7.665152648,1.531454865,-0.715865274,3.442621602,3.018160947
291,30793,4,2,4,2.583333333,1.75,3,3,4.333333333,4,5,4,3.166666667,2.75,2.75,4,3.333333333,4.5,3,2.5,5,5,5,5,0.139656984,0.417161961,3.235989094,0.763139158,0.056654344,0.031175856,0.031427749,0.966064398,1834182.296,1605191.846,0.026253552,0.962190017,1457.80763,0.547417474,4990.16664,0.707786106,6.03657E+11,1.38203E+16,0.436466494,0.915937146,0.462076635,15.08157248,10.25067454,5.010122209,7.665152648,1.531454865,-0.715865274,3.442621602,3.018160947
18,30620,3,2,2,2.916666667,3.5,2.75,2.5,3.25,3.5,3.25,3,2.166666667,2.5,1.75,2.25,3.583333333,3.75,3.25,3.75,4.083333333,4,4.25,4,0.166193799,0.517594655,1.797544675,0.754170906,0.067105882,0.024044977,0.018602981,0.970069733,1872564.621,1290749.971,-0.015143569,0.967776668,3128.847466,0.690465253,6698.347806,0.529103998,1.1657E+12,4.41814E+16,0.534747165,0.947325266,0.490059031,16.12491242,9.593539125,5.918983106,7.393077998,0.572869638,-3.39496793,5.639490709,2.259062347
81,30620,2,1,1,3.5,4.5,1.75,4.25,4.416666667,4.25,5,4,2.75,3.75,2,2.5,1.75,3,1.25,1,2.583333333,3,1.25,3.5,0.166193799,0.517594655,1.797544675,0.754170906,0.067105882,0.024044977,0.018602981,0.970069733,1872564.621,1290749.971,-0.015143569,0.967776668,3128.847466,0.690465253,6698.347806,0.529103998,1.1657E+12,4.41814E+16,0.534747165,0.947325266,0.490059031,16.12491242,9.593539125,5.918983106,7.393077998,0.572869638,-3.39496793,5.639490709,2.259062347
164,30620,5,5,4,3.5,2.5,4.75,3.25,2.416666667,2.5,3.25,1.5,3.5,4,3,3.5,2.25,2.5,2.5,1.75,4.75,5,4.5,4.75,0.166193799,0.517594655,1.797544675,0.754170906,0.067105882,0.024044977,0.018602981,0.970069733,1872564.621,1290749.971,-0.015143569,0.967776668,3128.847466,0.690465253,6698.347806,0.529103998,1.1657E+12,4.41814E+16,0.534747165,0.947325266,0.490059031,16.12491242,9.593539125,5.918983106,7.393077998,0.572869638,-3.39496793,5.639490709,2.259062347
236,30620,1,1,1,3,3.25,2.75,3,3.166666667,3.25,3.75,2.5,4.25,4.75,4,4,2.916666667,3.5,2.5,2.75,3.583333333,4,3,3.75,0.166193799,0.517594655,1.797544675,0.754170906,0.067105882,0.024044977,0.018602981,0.970069733,1872564.621,1290749.971,-0.015143569,0.967776668,3128.847466,0.690465253,6698.347806,0.529103998,1.1657E+12,4.41814E+16,0.534747165,0.947325266,0.490059031,16.12491242,9.593539125,5.918983106,7.393077998,0.572869638,-3.39496793,5.639490709,2.259062347
277,30620,3,3,1,2.916666667,2.5,4,2.25,3.166666667,3,4.25,2.25,2.5,3,1.5,3,3.166666667,3.5,3.75,2.25,4.166666667,4,3.75,4.75,0.166193799,0.517594655,1.797544675,0.754170906,0.067105882,0.024044977,0.018602981,0.970069733,1872564.621,1290749.971,-0.015143569,0.967776668,3128.847466,0.690465253,6698.347806,0.529103998,1.1657E+12,4.41814E+16,0.534747165,0.947325266,0.490059031,16.12491242,9.593539125,5.918983106,7.393077998,0.572869638,-3.39496793,5.639490709,2.259062347
18,31048,5,5,4,2.916666667,3.5,2.75,2.5,3.25,3.5,3.25,3,2.166666667,2.5,1.75,2.25,3.583333333,3.75,3.25,3.75,4.083333333,4,4.25,4,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
34,31048,2,2,2,2.166666667,1.75,2.5,2.25,3.833333333,4,4,3.5,3.416666667,3.5,3.25,3.5,3.25,4,3.25,2.5,3.25,4.5,2.5,2.75,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
48,31048,3,3,1,3.666666667,3.75,3.25,4,3.25,3.25,3.25,3.25,3.25,2.75,3.75,3.25,3.666666667,3.75,3.5,3.75,3.5,3.5,3.25,3.75,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
209,31048,4,3,3,2.416666667,2,2.5,2.75,2.833333333,2.75,2.75,3,2.333333333,1.75,2.75,2.5,2.5,2.75,2.25,2.5,3.583333333,3.5,3.25,4,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
279,31048,5,5,4,3.416666667,3.5,3.5,3.25,3.166666667,3.5,3.25,2.75,3.333333333,3.5,3,3.5,3.333333333,3.25,3.25,3.5,4.666666667,4,5,5,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
285,31048,2,1,1,3.166666667,3,2.75,3.75,3.25,3.25,3.25,3.25,3.916666667,4.5,3.75,3.5,1.833333333,1.75,2,1.75,4.333333333,5,3,5,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
290,31048,2,2,3,3,2.75,1.75,4.5,3.5,2.75,4,3.75,3,2.75,3.5,2.75,2.166666667,3,1.75,1.75,3.166666667,3.25,1.75,4.5,0.252852773,0.513627639,4.294478528,0.792272039,0.058401487,0.020588424,0.093431643,0.970513555,4464389.682,3533832.516,0.012217728,0.964982436,1594.606755,0.579233484,4333.577559,0.430633133,2.45785E+12,8.40633E+16,0.352364263,0.907266673,0.495561464,16.72861668,10.46211647,5.188606968,9.593948809,0.385876641,-1.720270488,6.079726636,2.316422946
13,18593,1,1,1,3.416666667,2.25,4.5,3.5,2.75,3,3.75,1.5,2.916666667,2.5,3.25,3,4,3.75,3.5,4.75,5,5,5,5,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
93,18593,2,2,1,3.416666667,3,3.5,3.75,3.333333333,3.5,3.75,2.75,3.916666667,4.75,3.75,3.25,4.333333333,4.25,4.25,4.5,4.5,4.25,4.5,4.75,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
181,18593,1,1,1,2.833333333,2.25,3.25,3,3.583333333,4,3.5,3.25,3.166666667,3.75,3.25,2.5,3.166666667,2.75,3,3.75,3.5,3.75,3.5,3.25,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
271,18593,4,2,4,3.333333333,2.75,3.75,3.5,3.083333333,3,3.25,3,3.416666667,3.5,3.25,3.5,3.083333333,2.5,3.25,3.5,3.5,4,3.75,2.75,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
278,18593,4,4,4,2.5,2,2.5,3,3.666666667,4.25,3.5,3.25,2.333333333,2,2.25,2.75,4.583333333,5,4.25,4.5,4.5,4.75,4.5,4.25,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
301,18593,2,3,1,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.129329239,0.390980392,1.269511259,0.37374109,0.061043307,0.02494756,0.060653194,0.969259942,647737.4838,493454.3175,-0.052482814,0.963400561,1589.237759,0.575773999,4624.82337,0.532635301,1.69823E+12,4.81017E+16,0.437759281,0.930460975,0.485905188,10.96264801,8.823505106,7.38940956,6.1437462,-0.119741116,-0.093737735,2.777107463,2.079868943
21,30799,2,2,2,2,1.25,2,2.75,3.833333333,4.25,4.75,2.5,4.083333333,4.5,3.25,4.5,4,4,4.5,3.5,3.083333333,3.75,2.75,2.75,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
122,30799,4,4,3,3.333333333,3.75,3.5,2.75,3.25,4,3,2.75,3,3,2.75,3.25,3.5,3.5,3.5,3.5,4,4.75,3.25,4,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
127,30799,1,1,1,2.083333333,2.25,1.5,2.5,2.583333333,3.75,2.75,1.25,3.583333333,3.75,3.5,3.5,5,5,5,5,4.166666667,4,5,3.5,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
132,30799,4,3,3,2.5,2,2.75,2.75,2.666666667,3.25,2.25,2.5,3.916666667,3,4.5,4.25,4.583333333,4.75,4.25,4.75,4.166666667,4.5,4.75,3.25,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
150,30799,1,1,1,4.416666667,4.5,4,4.75,3,2.5,3.25,3.25,2.833333333,2.5,2.75,3.25,3.333333333,3.25,3.25,3.5,3.916666667,3.75,3.75,4.25,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
231,30799,2,2,2,2.833333333,2,3.75,2.75,2.583333333,2.5,2.75,2.5,4.166666667,4.25,3.75,4.5,1.833333333,2.5,1,2,3.833333333,2.75,4,4.75,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
238,30799,1,1,1,1.833333333,1.5,2.25,1.75,4.416666667,4.75,4.5,4,3.833333333,4,3,4.5,3.916666667,5,4.5,2.25,4.416666667,5,5,3.25,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
289,30799,2,2,3,3.25,3.5,3,3.25,2.75,3,2.75,2.5,3.25,3.5,3.25,3,3.333333333,3.25,3.75,3,4.583333333,4.5,5,4.25,0.221898723,0.524475524,6.559417567,0.781515673,0.065123153,0.017437284,0.044883704,0.967644449,5883467.446,3764126.659,0.063153139,0.969887842,1906.386651,0.631890252,5604.351725,0.498251418,1.96441E+12,6.46331E+16,0.428078855,0.928177408,0.484481727,17.63601931,11.18527261,3.877728203,9.965969291,1.463115761,-1.865775485,4.878416613,1.362085164
85,30838,4,3,3,3.333333333,2.75,3,4.25,3.583333333,4.25,3.5,3,3.25,2.75,3.5,3.5,3.5,4,3,3.5,3.75,3.75,3.75,3.75,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
126,30838,1,1,1,3.083333333,3.25,3,3,3.25,3.75,3.75,2.25,3.416666667,4,3.25,3,3.166666667,2.5,3.75,3.25,3.833333333,4,4,3.5,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
162,30838,1,1,1,2.333333333,1.5,2.25,3.25,3.666666667,3.75,3.75,3.5,3.416666667,3,3.25,4,2.5,2.75,2.25,2.5,3.666666667,3.75,3.25,4,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
236,30838,1,1,1,3,3.25,2.75,3,3.166666667,3.25,3.75,2.5,4.25,4.75,4,4,2.916666667,3.5,2.5,2.75,3.583333333,4,3,3.75,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
280,30838,1,1,1,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
307,30838,3,3,2,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.218055597,0.487088787,1.88037394,0.584456821,0.053431373,0.019763437,-0.131571318,0.967258435,1674954.219,1496748.562,0.092158311,0.960155937,2152.697236,0.617874318,4717.87672,0.41274363,3.06507E+12,1.12571E+17,0.396780605,0.928881709,0.493049345,13.70135392,7.423790881,5.93168303,4.048099766,1.954314743,-4.355553391,10.89558687,3.961909958
57,30653,2,2,2,2.416666667,2,2.75,2.5,3.583333333,4,4.5,2.25,2.416666667,2,2,3.25,2.166666667,1.75,3.5,1.25,3.166666667,4,2.25,3.25,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
66,30653,3,2,2,3.333333333,3.75,4.5,1.75,2.333333333,2,2.5,2.5,2.833333333,2.25,3,3.25,3.166666667,3.25,3.5,2.75,4.75,4.75,5,4.5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
112,30653,1,2,2,4.416666667,4.5,4.75,4,3.416666667,3.5,3.5,3.25,3.583333333,3.5,3.5,3.75,2.5,2.25,2.5,2.75,3.75,4,3.75,3.5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
183,30653,3,2,2,4.75,4.75,4.5,5,3.75,3.25,4.5,3.5,4.25,4.25,4.5,4,2.25,2.75,1.75,2.25,4.583333333,5,3.75,5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
186,30653,3,3,3,2.916666667,3.5,2.5,2.75,3.416666667,3,4,3.25,2.75,2.75,2.75,2.75,4.083333333,4.5,4.5,3.25,4.916666667,5,4.75,5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
276,30653,4,3,2,2.833333333,2.5,2.75,3.25,4,4.25,4.5,3.25,3.916666667,4,3.75,4,3.583333333,3,3.25,4.5,4.333333333,3.75,4.75,4.5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
304,30653,3,3,3,4.416666667,5,3.5,4.75,3.833333333,4.5,3.5,3.5,4.333333333,4,4.5,4.5,2.166666667,1.75,1.5,3.25,4.166666667,4.25,3.25,5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
309,30653,4,4,4,2.333333333,1.5,2.5,3,3.583333333,3.5,4.75,2.5,3,3,2.75,3.25,3.833333333,3.5,3.75,4.25,4.833333333,5,4.5,5,0.15768074,0.518878101,1.982235511,0.666080255,0.060790191,0.018322464,0.10420081,0.967326242,1627719.398,1704602.447,-0.048980302,0.968084417,1426.075561,0.528784837,4160.203423,0.813712507,4.12025E+11,7.59882E+15,0.354903158,0.906370304,0.476351729,11.76477301,8.960661075,5.97269965,5.657973452,1.325570497,0.203325231,4.117504487,2.060210166
